,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment,accents_cleaned,probs
58701,292674,292674,293076,914136,eb085b65c948eadbf1665ca74cf7e0bd9f1dd0f05ea882b27e317af51d1dcefd67c707d9116653764163bf48a179a768eb98669d22169a17341067fff80d7381,common_voice_en_676536.mp3,Of course it's the place.,2,0,sixties,male,Welsh English,,en,,uk,0.1847397710429457
132769,662939,662939,663599,1524874,e31822077e104d2f1781db7ce098c016abca0314515a35f564b26c30e59c0d2a0206cdf020dfbfe4e7340388f898c34d51e2d625681694a797c49581af656fba,common_voice_en_27215874.mp3,"He studied politics, sociology and law at the University of Bonn.",3,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
73155,364746,364746,365406,1039979,b7da397b49d405aa435c7939d83ef9f0e32848e02902ac58fa9b7467062ff2e59d8ea09a654ae3ab27fee95b746b1681698b5f4602c98b119c6ee4dd622db069,common_voice_en_28947886.mp3,"They used gymnastics, powertherapy for treatment and X-ray apparatus for diagnosis.",2,0,,,United States English,,en,,usa,0.467988270004379
147959,738770,738770,739430,1636931,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,common_voice_en_20316137.mp3,They also started a network of world music artists to help promote their work.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
64092,320163,320163,320565,962471,ad4ba132c476aa8e02633e3ae18dff14ba2d003728172c0f37341c249fa1abf2c1aca45849264fa5b836c1371970903231a9ca9824682e6f78391761d966f82e,common_voice_en_17778033.mp3,I know his voice.,2,0,twenties,male,England English,,en,,uk,0.1847397710429457
36787,182891,182891,183057,687481,2d745a9900d0ece027f9daa318302b5fdbd8d17f09564897f222ad054dbc39da51f8584023c6136259b9c3b83cac25e10a390959708c4cb9114c6f9aa21755ab,common_voice_en_17259085.mp3,"However I am dressed, I shall still be Sancho Panza.",2,0,twenties,male,United States English,,en,,usa,0.467988270004379
89893,448545,448545,449205,1177657,5e1a3a4f618a6fbea466e432536fa518882f4be8ba2c3a55a06b1895b0f79bd0866e174556d818c0020a0ab28bdb45bf1e207d3343c9c76785fab40f04940735,common_voice_en_27634055.mp3,The resulting state of Sardinia was to become preeminent in the Italian unification.,2,0,twenties,male,England English,,en,,uk,0.1847397710429457
127756,637452,637452,638112,1474988,c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_29796.mp3,Christopher was confused.,2,0,fifties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
63233,315651,315651,316053,954800,74d33f0203cead2556baf5b74d166722ae22695ffe2a92cc5f587c76986216d377de0bcc24a5502cda8a6ac6bfa66f9ab35bf05fa8b98b945ee1f65245cb9850,common_voice_en_19012074.mp3,The young are capable of feeding themselves but will huddle together with their relatives.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
117691,586634,586634,587294,1394004,bbbcb732e0f422150c30ff3654bbab572e2a617da107bca22ff8b89ab2e4f124d03b6a92c48322862f60bd0179ae07baf0f9b4f9c4e11d581e0cec70f703ba54,common_voice_en_23619662.mp3,He did statues of E. W. Marland and his two adoptive grown children.,2,0,fourties,male,United States English,,en,,usa,0.467988270004379
11341,56632,56632,56746,345152,55680f2b9eb73806b9338c1739d85353c9701c4a5eb1abd8822c0a926e5a3d92b0688cedf444b89891946929fb1e2cc8cbb2ffbeef220c5417821d120daa513d,common_voice_en_32253617.mp3,This award brings national and international recognition for quality content.,3,0,twenties,male,"United States English,new england/east coast",,en,,usa,0.467988270004379
65111,325282,325282,325684,971530,9c9f9dccc7daa91a521fbafd9034be60b8ff297054102d2fdb87ba9209468736b3d3f387ea0712eaf6081eaaf986b10eedf03639a7dae6f842c4cb214e10fd43,common_voice_en_22725144.mp3,Most of the neighbourhood's streets are lined with avenues of mature exotic trees.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
28851,143700,143700,143866,596845,e809137d5d1369bcd4b167e249328e817697b6ef5e7439e7a09442d1d7345c398da77cecf91de872e672225b84089568d627e9af7308c670768c4ab9984dfd30,common_voice_en_17259589.mp3,"Pencils down, time is over.",2,0,thirties,male,England English,,en,,uk,0.1847397710429457
117802,587221,587221,587881,1394698,bbbcb732e0f422150c30ff3654bbab572e2a617da107bca22ff8b89ab2e4f124d03b6a92c48322862f60bd0179ae07baf0f9b4f9c4e11d581e0cec70f703ba54,common_voice_en_23697759.mp3,"The blunderbuss could be considered an early shotgun, and served in similar roles.",2,0,fourties,male,United States English,,en,,usa,0.467988270004379
2886,14728,14728,14745,149662,5d2ff0fe49bb35783381063aa086ce674487e7aa588e122f12366d7c861335538d3f40025d7db5b7bab6ad1926aefda6b049690d940baccfbaaabdb5d709d39f,common_voice_en_31507993.mp3,Manuel has represented Mozambique in international competitions.,4,0,twenties,male,England English,,en,,uk,0.1847397710429457
63183,315431,315431,315833,954362,d9b9355c8e1b51fa625a7f7e4418165b498e942a738e6be2f081f675690221eee39f38b8952013aeb6872d5d9a86f967edcdbea5db12587ce373a47f8d52d052,common_voice_en_26044974.mp3,County jurisdiction is under the city.,2,0,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
116075,578822,578822,579482,1384982,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,common_voice_en_27929739.mp3,"Though their relationship starts off well, things slowing begin to change.",2,0,,,United States English,,en,,usa,0.467988270004379
15143,75888,75888,76002,407027,e4df8f42f9ed9226076092bc5fbedaaeaf0059251e3ce481da37d59a3d69ae5036206e805fb6630742fe706e9bf2b9df07abf120738cca31ef9493c638cab616,common_voice_en_19899254.mp3,"“You are too hasty, sir,” she cried.",2,0,teens,male,United States English,,en,,usa,0.467988270004379
104058,519081,519081,519741,1298079,51b2771333aee3c5b1f25421377564e5ea17337c6c9f2155bfba6aabe7e25871354490f65b9daafb4195c3e6e32f61df398b92cf2da8a475ba38e5b3bacb6096,common_voice_en_23353442.mp3,P-selectin has a functional role in metastasis of tumor similar to E-selectin.,2,0,thirties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
14563,72882,72882,72996,398239,26566d36a521f8bafd752963cd6d9aa1f6edb9c242c03f690b30207d7e22c391abec5636a72894757ecfd3e92ddabbcf2801c6f0cf123385753af8d972c2dd65,common_voice_en_19439392.mp3,Seven African-American sailors manned the forward gun of the vessel.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
134220,670254,670254,670914,1533456,c4215a63594a310a1f1003e4cc4a990ad4c7475e8cb46582a77860e27dc59993062e0d817ccd56b5eea9c8f436b1ab5140e7b4a616264571c5836dfd87080ca9,common_voice_en_20391400.mp3,Abramson returned home from Germany with a pregnant girlfriend who became his second wife.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
149503,746635,746635,747295,1645503,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,common_voice_en_20471894.mp3,Such policy consequently involved open opposition to France and the French party in Italy.,4,0,fourties,male,"German English,Non native speaker",,en,,germany,0.0489600927369266
101359,505291,505291,505951,1275411,83ea7bf72cf6dbf761a5cc956e93f24622ab0a1f4f84086c03d3b8dcda396ba723cfdbe487e86a9378536c0b21897e1cc865589ce5ae4674549e1ec9d7ea8d7b,common_voice_en_20047769.mp3,Hunters are expected to follow the rules and regulations of the Pennsylvania Game Commission.,2,0,twenties,female,United States English,,en,,usa,0.467988270004379
2530,12718,12718,12735,133292,d9c2f283d8879e436cdce32b6750ed1d6f34bfcd7f27755c3581df4fb7a2bfc709c9391c113faa2d33216752a3584201ff675084786ec629a67a3d0c62fdeafc,common_voice_en_20561317.mp3,"That year, Michael Avishai was appointed scientific director of the gardens.",2,0,thirties,male,United States English,,en,,usa,0.467988270004379
113396,565312,565312,565972,1369987,54dc820077b05bf576973afed1f32e6af12c378296b118c651a9e42efdbddac8ddeb0604771e9034aea18ea46f907d253ef8ca45e6d51eb6d3e4e1c56dd4bf4b,common_voice_en_20170336.mp3,"Tilbrook's film credits include ""Yanks"" and Alan Bennett's ""A Private Function"".",2,0,twenties,female,United States English,,en,,usa,0.467988270004379
43869,218345,218345,218511,768428,a29d163c4a553fc9d31a8b498e70cee4f8c469d5e13b170a7747f7fc9678e0441fb9033fe69004eaf3ca9aa89f4defb6433e72cd1bc87eea28f7e3e45d938ab4,common_voice_en_18645868.mp3,Someone switched on the light.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
122213,609292,609292,609952,1422645,cfeff877cccff0af362791b70d74807862da77e349d083a3b710f9f7e69d2dc40be216c056cc7b5153934c29b74abbbeb11d3d0966546d6f2b985782ea01413e,common_voice_en_27189625.mp3,Winter has come.,2,0,fourties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
131331,655801,655801,656461,1511163,fd52910d24299328945044ddd49dd2d79ef95c7b0d6e38d06d65a1d9330f64f45a8426cf556ed10a705307dcf622e1fe152ee48d5bd2e38b89b4da815b5c38a6,common_voice_en_27411870.mp3,He was also Lieutenant-Colonel of Henley's Additional Continental Regiment.,2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
26241,130773,130773,130939,566840,57703d2538938cf3b5727f83fd02b706975e30a35c3bc7cdb1b7cb7f2da6b90c5cdde7d73981caea63e4f2570a156cf7f6d660373b7b5f9aea632dcd031b039e,common_voice_en_636732.mp3,"Did you learn anything? the Englishman asked, eager to hear what it might be.",2,0,twenties,male,United States English,,en,,usa,0.467988270004379
75398,375989,375989,376649,1061008,fe778162f7b16b5dfc1177485eff2cde1ce2ce7f165c1eef9607fdc5457eeca369b8586bc02ad8224c38d3b132e52b0ba239ed0931d69bafa6b5cac9a7938276,common_voice_en_22545862.mp3,These pagan belief systems would have been inseparable from other aspects of daily life.,2,0,thirties,male,Canadian English,,en,,canada,0.0746899938847759
154600,772569,772569,773229,1677258,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,common_voice_en_24918455.mp3,This was partially because of bassist Cliff Burton's knowledge of music theory.,6,0,fourties,male,"German English,Non native speaker",,en,,germany,0.0489600927369266
118577,591230,591230,591890,1399560,73aee4c550b16b53b5f67691c69005e40a777651ea33b4b1efff1be1ecb138ea843efc9890f76f3694eb25a1b1edf60415a10c1380958500e5854f27e465255f,common_voice_en_20266847.mp3,This is underway to be repaired.,2,0,sixties,male,England English,,en,,uk,0.1847397710429457
78820,393320,393320,393980,1089671,9e48c6229f1f1906d54db83927a9b98a943b8cee4b0f475f85971377e9c9b00ec2048bee01813332acda0cc7ba9f2200d1f729d4dc348597318102754db43cef,common_voice_en_589785.mp3,Rising up late in the morning she gave a big stretch to start the day.,4,0,twenties,male,United States English,,en,,usa,0.467988270004379
53971,268914,268914,269198,867679,13d0538687f067a9958c0721b0333ad28307cc91050390b349159c53bf909a910e0a5e4c0f0987e8d97d44a0d2fe1d9d299285c71d34033f43412ef89a73232c,common_voice_en_696504.mp3,This man's going to jump off a roof.,2,0,twenties,female,England English,,en,,uk,0.1847397710429457
118679,591670,591670,592330,1400017,73aee4c550b16b53b5f67691c69005e40a777651ea33b4b1efff1be1ecb138ea843efc9890f76f3694eb25a1b1edf60415a10c1380958500e5854f27e465255f,common_voice_en_20296803.mp3,Flinck here painted his own likeness to the left in a doorway.,2,0,sixties,male,England English,,en,,uk,0.1847397710429457
156521,782462,782462,783122,1688399,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,common_voice_en_36280828.mp3,Both men are killed during the struggle.,4,0,fifties,male,"German English,Non native speaker",,en,,germany,0.0489600927369266
139704,697388,697388,698048,1591377,7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f,common_voice_en_20366193.mp3,Thirty-one residents lost their lives in this city.,2,0,teens,other,Australian English,,en,,australia,0.0562383584134121
26256,130837,130837,131003,566909,580f2b94b63e111b8c7a41b93001268221a4484e62a07fec2c95cce09887cd778fefa6a0080e9cee18bac44e2cbad063b360ab9b70ad886ca73a7fc5c3b6ddbd,common_voice_en_17274280.mp3,Draw the chart with heavy black lines.,2,0,teens,male,Canadian English,,en,,canada,0.0746899938847759
76872,383403,383403,384063,1074223,c93527a999538f482302e872dd967514d7ea61d7c225e5a251397aa6fc44662368f6edb0462d0b9b20aeb8bbeda5d43d3790ef0d41d9137937f5cdb6775e2d6e,common_voice_en_25925207.mp3,They received a German education and studied Romanian literature at the University of Timisoara.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
58901,293667,293667,294069,915393,7968b79cb716da6f508d7b3206fd84c65f00ca09b70256a894b7ce6203bc59beeaad5c11ecf7c1d1302c05da7c412391ed5923577b3b568ca1379ddb3845895e,common_voice_en_17366852.mp3,A change is as good as a rest.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
17385,87028,87028,87142,442157,291b26e4dbf84d858408a7ecc87072b2286d30b8c9f5dc8877f50af60e928199731d58439e24d6421eb01d974b93f73a94404b3306cf0465a70c993e3b8ace8a,common_voice_en_19596687.mp3,The remaining five stalls are dedicated to additional enclosed exhibits.,2,0,fifties,female,Canadian English,,en,,canada,0.0746899938847759
69832,348259,348259,348661,1011497,aafcf290f4457fbbc54f1b3b36ee7002ab48845144fef47a9b834508f1ce69ea3c537edf9eb148b4c93d30e581b821711e96405a8bf6ef8b163882e7d0a45c5a,common_voice_en_23627619.mp3,Another unusual custom of Brag is that the deck is rarely shuffled.,2,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
44029,219117,219117,219283,769705,0632807f41b1829b541c84cc4058368888eab194ad167277da5a0c65ec3f3e2c6c7f798b2eb0300edfa41f63ea652d7440b8e99b8f90fa3b3e7572b02d883dde,common_voice_en_21319612.mp3,"B-Basic were designed for use with the ""Dungeons and Dragons"" Basic set.",2,0,fifties,female,United States English,,en,,usa,0.467988270004379
135988,678827,678827,679487,1549053,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,common_voice_en_18799837.mp3,"The small genus ""Paranephrops"" is endemic to New Zealand.",2,0,sixties,male,United States English,,en,,usa,0.467988270004379
100004,498674,498674,499334,1264532,a41b49f8d6eeb4e645b0a2bda92ae9eca9b7e1ab97810f77041c7f813463519cf45983f4605f81d12857a23d579b70596d00e8a3a7563aa10d42115fe3a73d47,common_voice_en_697502.mp3,What time is it?,2,0,,,United States English,,en,,usa,0.467988270004379
17553,87917,87917,88031,444253,5e95aad1e586ee159f770b0719bc8637f843890e8fda5666b5428120db8fcca1e285376426cbad4f6cfc789d20efbdf15f0ce8b0f210438cd959c0ce355e5101,common_voice_en_515698.mp3,I think I see John and Mina over there in the vegetable aisle.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
102673,511997,511997,512657,1287268,d461ea23a9911083e42056d655eb2f620786d07c1d8e2d6117061d42e67e12eb9609ba8d23225fef922711e396da8c51db808affac38cf357df85cce0eb5f6c7,common_voice_en_23688818.mp3,The visual acuity is measured with an eye chart.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
23344,116520,116520,116686,530163,e3048b5e90ac618da172661ce895e537e1f28331d3b914dcb2994e84e094062ed0fd9c59db2f3dcd38859ded6782759e909afd4e1bab5439e962df081deb2f42,common_voice_en_575117.mp3,"All I saw was an army, said the boy.",3,0,twenties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,,"Southern African (South Africa, Zimbabwe, Namibia)",0.0097766985705184
13183,65997,65997,66111,374593,6862818dc2760b4572694a4a26f2574450268c674f99f440db6de15a5d26426c324b13e2841d0b3b8d6e5c8fc5637259b2cb32589bf36ddd78002db30f9c7859,common_voice_en_31345547.mp3,Melbourne programming was also heard on digital radio in Perth.,4,0,fourties,male,United States English,,en,,usa,0.467988270004379
71937,358626,358626,359028,1027726,48528338442073e08f7886e133be1f7f773562a5c0257c0f3c33e19edf5de29dcefe46b9a0e497820295177ae021e53c9518185178f98612c169580ff3a07084,common_voice_en_19393567.mp3,He was shown holding a villager in his hands.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
64292,321226,321226,321628,964677,ebb575e4123abd9298df0858aa6d765193510959f088cae68c2b37302eec4ffc1cf606485f833966e8aacc5f358876e76a54b08c372a5aa222a950bc4c86fa5c,common_voice_en_23833067.mp3,Oscar's memory lives on in Churubusco's Turtle Days festival held each June.,2,0,twenties,other,United States English,,en,,usa,0.467988270004379
125245,624603,624603,625263,1454256,fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066,common_voice_en_20677287.mp3,Odum were appointed as aldermen.,6,0,fourties,male,"Liverpool English,Lancashire English,England English",,en,,uk,0.1847397710429457
135994,678882,678882,679542,1549111,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,common_voice_en_18814814.mp3,It is the northernmost municipality in Santa Catarina.,2,0,sixties,male,United States English,,en,,usa,0.467988270004379
116643,581389,581389,582049,1387829,e2b25b63d51bc81dc2c9a756699f1535212beb8c61b684eae202243d5dbfd4efb2a7fabe022f1d7458169ad56cebd5da6c5cd935d2fd29ed9dfb192934e4f223,common_voice_en_22510784.mp3,Blue Star suffered heavy losses.,2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
85442,426214,426214,426874,1146994,9a9fbbc0c279b914f4e6a216118322c66852e41330297239c5708ab0df9d48b5a45c973f2158375deedca13d1c75463469f9c2b8c00b230aff9e51e751928d18,common_voice_en_27085378.mp3,They will be made of the same resin material as the other aforementioned products.,2,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
